,Tweets,AuthorID
23,Yeah like they were saying. Anybody would look great at QB for the Eagles.. yeah ooook. HATERS MAN!! Jalen Hurts is SPECIAL. 🤡’s,23083404
24,@CuffsTheLegend 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣. I was laughing out loud fr fr at that,23083404
25,Make a Play  (M.A.P),23083404
26,He's SIMPLY a GREAT ALL-AROUND PLAYER but most importantly The GREATEST KID EVER!!! Oh and he's a PRO too! 😁 https://t.co/FlmNoUI1O7,23083404
27,@kylekuzma 🙏🏾. We working over here my brother! The kid is SPECIAL! 🫡,23083404
28,Got something on the horizon with @lifewtr for ya’ll! 🙏🏾💧👑 #LifeWTRpartner https://t.co/zHfEUor7mj,23083404
29,"And all year they keep telling me to my face on the court, “I didn’t see it” or “It wasn’t a foul”. It’s not making sense to me seriously! Frustrating as hell man! Anyways keep going Squad! 💜💛👑 https://t.co/tsrlXtJjuO",23083404
30,🔥🔥🔥🔥🔥🔥🔥🔥!! 🫡 @saquon! That boy so COLD!!! https://t.co/wE4y1iQBHg,23083404
31,PURDY GOT GAME!!!!!!!!!,23083404
32,🙏🏾👑🍀 https://t.co/oT1Bn1ofs7,23083404
33,Major S/O to my brother Kevin Warren on being name the President &amp; CEO of the Chicago Bears! Amazing my guy! Best of luck 🙏🏾🫡✊🏾,23083404
34,My fav guy!!!!!! BIG GAME JAMES!! @JamesWorthy42 🫡🙌🏾✊🏾🙏🏾 https://t.co/rYCLZCubqF,23083404
35,Party of the year at my crib this Friday!! 🤔🤷🏾‍♂️ Actually…. just in theaters. 😜👑 @makespringhill @wbpictures #HouseParty https://t.co/WbZRjEiSq0 https://t.co/Y2FfPmzRlJ,23083404
36,"Landed, hit the road and definitely thought I was back in Ohio. Weather in LA is insane! I’m used to this but I know people here ain’t for sure! Roads is crazy",23083404
37,@JimmySpencer Nah Jimmy! You saw the National Championship on Dec. 31st vs my Buckeyes! Same Division!,23083404
38,I LOVE THIS KID SO MUCH!!! SO DOPE. You have a fan in me Jamaal! 🫡 https://t.co/cW9mr6yqEt,23083404
39,@CuffsTheLegend Hahahahahaha!!!! AYO chill. 🤷🏾‍♂️,23083404
40,Upmost respect and calmness cause that’s the mood I’m in! Your welcome! 5 game winning streak. 😉👑,23083404
41,"Hey Sam actually my patience isn’t waning. You make it sound like I’m frustrated when I’m really not. I told you over and over, my job is focused on the guys in the locker room, my job isn’t the roster. That’s the reality of that conversation. And I said what I said with the https://t.co/NocLse0dVf",23083404
42,That boy is COLD!!! Keep putting in the work Young 🤴🏾!! #JamesGang👑 https://t.co/tZGCf64T5s,23083404
43,@AstronautKI Insane man!!! Like WTF man. So sad on both accounts. So many questions,23083404
44,1 🛑,23083404
45,MENANCE!!!!!!,23083404
46,Man that’s a CHARGE!!!! 🤦🏾‍♂️,23083404
47,KLAY!!!!!!!!! 🫡,23083404
48,🕷️ you're INSANE!!!!! 👏🏾👏🏾👏🏾👏🏾,23083404
49,Praying for you kid!!!🙏🏾🙏🏾🙏🏾🙏🏾 https://t.co/cC3ZsnpsjR,23083404
50,Yessir D Watson!! Another one. That boy getting his rhythm back! #Browns,23083404
51,WTF was that!!!!!!,23083404
52,No 18 hurts right now! 🤦🏾‍♂️,23083404
53,Beautiful textbook drive CJ!!! TD,23083404
54,1️⃣8️⃣ THAT IS ALL!! 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,23083404
55,🗣️🗣️🗣️🗣️🗣️🗣️🗣️ Let’s go!!! The Best WR in the country! Who cares about your votes!! #18 hit ‘em with “The Silencer” 🤫,23083404
56,🕊️🕊️🕊️🕊️🕊️🕊️🕊️. Rest in Paradise Jeff! You’ll be missed! My condolences goes out to your loved ones https://t.co/1YW8STYlVZ,23083404
57,@KDTrey5 🤣🤣🤣🤣🤣! FACTS,23083404
58,Merry Christmas to everyone! Enjoy 🙏🏾👑,23083404
59,"Fate whispers to the Warrior, You cannot survive the Storm.”  The Warrior whispered back, “I am the Storm….”",23083404
60,"Congrats to my brother @DwyaneWade on being on the eligible candidate HOF list!! I mean he ain't no candidate, he's IN!!!!! Hahaha! 🫡🙏🏾",23083404
61,Man I love y'all! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣👏🏾👏🏾👏🏾 https://t.co/dtHcMzirGl,23083404
62,My 🙅🏾‍♂️ brother need to cut it out!! Sheesh JG!!!!! https://t.co/Jqbh3Dgsvh,23083404
63,Season 5 finale of #TheShop!!! Enjoyed everyone we had in the seat this year. Can’t wait till Season 6!! 😁🙏🏾👑💈 @uninterrupted https://t.co/SxbiNid5gT,23083404
64,Strive for Greatness 💪🏾👑 @Usman84kg #CROfam @cryptocom https://t.co/A09ofVH5Co,23083404
65,Ab-Herbert-Soul is so COLD MAN!!!!!!!!!🔥🔥🔥🔥🔥 project G 🫡,23083404
66,WHOA!!!!! 🤯🤯🤯🤯🔥🔥🔥🔥🔥 https://t.co/rgQKSu2uBg,23083404
67,@CuffsTheLegend FACTS!!!! 🤦🏾‍♂️,23083404
68,MESSI 🫡🐐👏🏾👏🏾,23083404
69,WOW!!!!!!!! MBAPPE 🔥🔥🔥🔥,23083404
70,Two of the greatest ever!! Let’s go 🔥⚽️🏆 @FIFAWorldCup @cryptocom https://t.co/ZaTHm3LVGx,23083404
71,Book going NUTSO right now!!! Sheesh,23083404
72,Can’t miss. 😉💧👑 @LIFEWTR #LifeWTRpartner https://t.co/BRF0FS1sFk,23083404
73,AYO what's wrong with you! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/mn2V1cRNEH,23083404
74,♾️ https://t.co/4tZPui1zFC,23083404
75,FAMILY!!! 🤎 https://t.co/WTx3ZYpwaB,23083404
76,Here’s to all the fathers that didn't have the blueprint but figured it out along the way!! 🤎🙏🏾👑 https://t.co/ZCfaW58t7F,23083404
77,@Lakers 💪🏾👑 https://t.co/FUhMRnoWnz,23083404
78,You had a huge impact on me and my family and I’m so appreciative of you. A great person and journalist. Rest In Paradise Grant Wahl. 🙏🏾🤎👑 https://t.co/rvFDGEA9fz,23083404
79,@RicFlairNatrBoy ALL LOVE Nature Boy!!!! You're such a LEGEND MAN!!! Continue of blessings sent to you and the family!! 🙏🏾✊🏾🤎👑,23083404
80,Happy Bday Larry Legend!!!!!! ♾️ GOATED!! BIG 33 🍀,23083404
81,TB12 https://t.co/aKcYaMqyyg,23083404
82,@CoachMcGuff Very welcome Coach!! Best of luck to you and your hard working ladies this year and beyond! Always got my support!! O-H.. #GoBucks🌰,23083404
83,Let’s Goooooooooooooo!!! 👑💪🏾⚽️ @FortniteGame #BoundByBattle #EpicPartner https://t.co/m2pHiwdY9x https://t.co/qapfT5lyaf,23083404
84,@D19J 🤣🤣🤣🤣🤣🤣🤣,23083404
85,H.I.M. That's all https://t.co/qluQv48Vfp,23083404
86,"Man I watch NFL Live almost every day cause I simply love football but I watch it even more when @mspears96 on there! Dude IQ of the sport is dope, funny as hell and you can tell he just being himself! He Don't be hating, just be speaking the game and its facts",23083404
87,@USMNT CONGRATS MEN on advancing!! Keep going!! 👏🏾👏🏾👏🏾👏🏾 🇺🇸,23083404
88,KD NOT NICE!!! 🤣🤣🤣🤣🤣🤣. SHEESH,23083404
89,"""You cats was never them dudes! LIKE NOT EVER! Not even when you was 2-  @CurrenSy_Spitta 😤😤😤 PREACH 🗣️🗣️🗣️",23083404
90,WOW!! Let’s Go!!! 😤💪🏾🪓 @PlayStation @SonySantaMonica https://t.co/HkQevE5lXY https://t.co/RzCjleabC2,23083404
91,Welcome to the family @swipathefox!!! #KlutchGene https://t.co/vPJF7CYg4J,23083404
92,Just a thought 💭,23083404
93,@kylekuzma @ivicazubac FACTS!!! So underrated. ZUUUUUUUUU 🗣️🗣️🗣️🗣️🗣️,23083404
94,Man Seth Curry so NICE!!!!,23083404
95,Good Ole Old Fashion A** Kicking!!!,23083404
96,@CamKnows_ It's insane that he has to Cam! 🤦🏾‍♂️. Lol,23083404
97,The ABSOLUTE BEST WR in the country!! #18 Jr,23083404
98,Let’s Goooooooooooooo BUCKS 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,23083404
99,Can't believe I'm not available to be at this game today!! This is insane 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️😩😩😩,23083404
100,John Madden we’re ALL thankful for you!!! 🐐,23083404
101,@JJettas2 is RIDICULOUS out there man!!!,23083404
102,Let's Go!!!!!! Had to ❌ake sure ❌y boys had that 🔥🔥🔥🔥🔥 for the weekend!! O-H!! #GoBucks https://t.co/n35ddwDBBz,23083404
103,All about that whole body hydration!! @LIFEWTR 💧💪🏾👑 #LifeWTRpartner https://t.co/zXRw9ABIzx,23083404
104,@RomeTrav @SencireH Yessir!!! Let's Go nephew!!! @SencireH,23083404
105,@leap36 @NFLonPrime @Titans @packers @PrimeVideo My fault my guy! They made me do it!! 🤣🤣🤣🤣🤣,23083404
106,@AstronautKI YO!!! So damn 🔥🔥🔥🔥🔥🔥🔥. Just listened to it 5x back to back to back to back to back,23083404
107,CONGRATULATIONS QUEEN KAREN BASS!!!! 👏🏾👏🏾👏🏾🙌🏾🙌🏾🙌🏾🙌🏾🤎🤎🤎 https://t.co/qmEwZiosDT,23083404
108,WOW!!! Paul Allen is a National Treasure!! 🔥🔥🔥🔥🔥🔥🔥🗣️🗣️🗣️🗣️ https://t.co/goOURvyHi4,23083404
109,"It started in Crenshaw, now the marathon continues. 🏁 Stay tuned for #HUSSLEDoc 💙🙏🏾 @makespringhill #LegendsNeverDie👑  https://t.co/wBKZnikDQ8",23083404
110,Prayers to @UVAFootball program and the families who lost their Young King's!! Sad Sad Sad 😢,23083404
111,By FAR the game of the YEAR that was!! WOW WOW WOW,23083404
112,LONG LIVE THE 🚀 MAN!!! Sky high YOUNG KING 👑 TAKEOFF 🙌🏾🙌🏾🙌🏾🤎 https://t.co/BwIgezCCHh,23083404
113,A REAL LIFE 🎥 https://t.co/x67y91ftxd,23083404
114,"@CuffsTheLegend FACTS!!! One of my fav joints he's done!! ""I do this for the love and it's free of charge, I don't need to be in jail to be behind bars""",23083404
115,@RomeTrav https://t.co/ZPboRfevxD,23083404
116,the floor I think is excessive IMO. He’s not the person that’s being portrayed of him. Anyways back to my rehab session.,23083404
117,💭 I told you guys that I don’t believe in sharing hurtful information. And I’ll continue to be that way but Kyrie apologized and he should be able to play. That’s what I think. It’s that simple.  Help him learn- but he should be playing. What he’s asked to do to get back on,23083404
118,Kratos fit on the court? For sure…. 😤 AND at Bronny’s games!! 🤷🏾‍♂️😜 The axe is going on the road too. 👑 #GodofWarRagnarok #PlayStationPartner @PlayStation https://t.co/ytKzreBNAy,23083404
119,@BJwhite @Shalynda_jai_ I 🫡 that Black Queen!! She handled that shit like a CHAMP!!! 👏🏾👏🏾👏🏾👏🏾👏🏾,23083404
120,"I’m gone be honest 20 mins into it, I just had to stop watching “UNTOLD” OPERATION FLAGRANT FOUL. Especially with having a  game tomorrow and I probably won’t finish it until i retire. Can’t have my mind feeling a way!",23083404
121,KD ain't right!!! KILLER 😤😤😤😤,23083404
122,Now when I need the rest I can't SLEEP!! 🧠 🏎️,23083404
123,@CuffsTheLegend INSANE bro!!! Iconic for sure,23083404
124,@kylekuzma Unfortunately they won't my brother! You know how it goes. 🤦🏾‍♂️. Miss you bro!,23083404
125,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥For #TheTheYoungMenAtAKRON Go Zips 🦘 https://t.co/iVB0svW2sX,23083404
126,Who knew all I needed was a LeBreakthrough. 🤯🤣 Appreciate my #GodofWarRagnarok support team @BenStiller and John Travolta! 🙏🏾👑 @PlayStation #PlayStationPartner https://t.co/WhKJtqSek3,23083404
127,@BrysonAdair https://t.co/B8CJ4ZzgBy,23083404
128,SAY IT AGAIN AND AGAIN 🗣️🗣️🗣️🗣️ https://t.co/paiJXZIatd,23083404
129,JT TUIMOLOAU!!!! Say that name again and again!,23083404
130,O-H…..🌰,23083404
131,"I dont know Elon Musk and, tbh, I could care less who owns twitter.  But I will say that if this is true, I hope he and his people take this very seriously because this is scary AF.  So many damn unfit people saying hate speech is free speech. https://t.co/Sy0jvXIBnC",23083404
132,"NFL Fans, I got something special coming for y'all!! Announcement coming on
IG Live at some point today! 👑🏈💈",23083404
133,Jordan Poole so COLD!!! 🥶,23083404
134,*Simons. My bad bruh! Anyways you are 🔥🔥🔥🔥🔥🔥🔥,23083404
135,Anfernee Simmons is on 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,23083404
136,🌬️🙌🏾👑 https://t.co/HVXlnG2Elg,23083404
137,VINTAGE ⛄️ is BACK!!! SNOWFALL,23083404
138,R.I.P.  Tony man!! Great ref but greater dude! Loved when I ran on the court for warmups and he would be on the game that night! Your smile &amp; laugh will be missed tremendously here in our sport! 🙏🏾🤎👑 https://t.co/JI23eZczTi,23083404
139,FACTS!!!! Lil Luke speaking gospel!! DRILLED OUT 🗣️🗣️🗣️🗣️ https://t.co/MP8x7xmrSC,23083404
140,Appreciate the love!! That's so 🔥🔥🔥🔥🔥🔥🔥🔥🔥. Been a helluva ride up to this point. More to come! #Year20 👑 https://t.co/WJNSi9YcXU,23083404
141,👑 Vs 🕰️ https://t.co/auGs2ktAeI,23083404
142,@D19J 12,23083404
143,All in the family! 🤴🏾 @beatsbydre #JamesGang👑 https://t.co/pGEP8G7t04,23083404
144,@jason_blum Jason you guys always kill it man! When I see “Blumhouse” come across the screen the wife and I both know it’s ON &amp; POPPIN! 😱😱😱😱🤣🤣🤣,23083404
145,Halloween Ends was so GOOD!!!! @jamieleecurtis you're such a LEGEND &amp; BADASS #MichaelMyers 🔪🩸,23083404
146,Hey @EAMaddenNFL when I get a pick why can't I choose to take the gang to the end zone with me?? 🤷🏾‍♂️😁,23083404
147,@AstronautKI So GOOD so far G!!!,23083404
148,WOW!! WHAT A GAME!!!! #BAMAvsTEN,23083404
149,@DCarter12_ Happy Gday Cuzzo!!! 🙏🏾,23083404
150,He's really H.I.M. Keep working Young 🤴🏾!! https://t.co/XKo47Mhytc,23083404
151,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣!!! I swear that me with Vannah! https://t.co/8D07tj4qrN,23083404
152,Sheesh Cooper Kupp!! YAC to the house!!,23083404
153,😤😤😤😤😤😤 https://t.co/IHZZ6JBnqI,23083404
154,🔥🔥🔥🔥🔥🔥🔥 https://t.co/qpSObUKkyh,23083404
155,#Browns  Keep going! Great start! Chubbs then Cooooooop.,23083404
156,That's so 🔥🔥🔥🔥🔥🔥!! SHEP A LEGEND! 🫡 https://t.co/PVH8zD4I60,23083404
157,That was good but that last one was SICK!!!! He toooooooo TOUGH 💪🏾 https://t.co/46rKGPuX59,23083404
158,If y'all haven't checked it out yet don't wait any longer! It's like THAT!! Let me know what y'all think afterwards! @netflix #TheRedeemTeam 🥇🇺🇸🫡 https://t.co/VttOPypft5,23083404
159,MY GOODNESS!! This Herbo/Benny The Butcher track is INSANE!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥  @gherbo @BennyBsf 🫡,23083404
160,🤷🏾‍♂️🤣🤣🤣🤣🤣. Ace Rothstein vibes https://t.co/OUXTIupTsZ,23083404
161,🔥🔥🔥🔥🔥🔥🔥 https://t.co/cARAZpGvhX,23083404
162,Thanks for having me!! Love y'all 🤎👑 https://t.co/LQo2gN75Wg,23083404
163,Had to jump on with that UNBELIEVABLE cast there!! Thanks for having me! 🤎🙏🏾👑 https://t.co/wY2Sd2b8nl,23083404
164,What a ball by 🐐 too! Sheesh,23083404
165,MIKE EVANS!!!! Bro stop it!!,23083404
166,That play was INSANE!!! Wow,23083404
167,My DOG Mike Evans!! 👏🏾👏🏾,23083404
168,Patty Mahomes 🤣🤣🤣🤣🤣. So damn good!! 🪄,23083404
169,I LOVE DEVIN WHITE!!!!! ANIMAL 💪🏾,23083404
170,OLAVE!! O-H.... TD!,23083404
171,🍯 Badger Pick!! 🔥,23083404
172,Aye Miyan Williams go sit down somewhere!! Hahahaha! 70 to the house! 4TDs. O-H......#GoBucks🌰,23083404
173,Year 20 is upon us ALL! #ThekidfromAKRON🤴🏾 https://t.co/sMVMg6zxl8 https://t.co/lhfrg9OybT,23083404
174,@dclane23 Would be 🔥🔥🔥🔥. Wish I was in town for it,23083404
175,@djmeel @pr_RWTW @RAVIEB 🤣🤣🤣🤣🤣 https://t.co/VtxLOnj3JV,23083404
176,@CuffsTheLegend FACTS!!!! He never misses. That boy talented as hell man! Bangers for days!!,23083404
177,@CuffsTheLegend 🤣🤣🤣🤣🤣🤣🤣,23083404
178,@WORLDWAD @n_velca Congrats bro!! Where you at? Best of luck to you! 🙏🏾✊🏾👑,23083404
179,#ThekidfromAKRON🤴🏾 https://t.co/SXUDM3lVVU,23083404
180,OMG CEEDEE 🐑!!!!!!!!! WOW,23083404
181,SAQUON IS BACK!!!!!!,23083404
182,Yessir!!! 🙌🏾🙌🏾🙌🏾 https://t.co/TPpT5KyovI,23083404
183,🙌🏾🙌🏾🙌🏾 LFG!!!!!! 🔥🔥🔥🔥🔥🔥🔥 https://t.co/TJePWYyGo5,23083404
184,CJ just stop it man!!!! 🎯🎯🎯🎯🎯!!! #HeismanStroud O-H...🗣️🗣️🗣️🗣️🌰,23083404
185,MOOD 🤷🏾‍♂️! O-H...🗣️🗣️🗣️🗣️🗣️ #GoBuckeyes🌰 https://t.co/qJwBrg0FY4,23083404
186,Get these boys off the 🎮!! Past them now! O-H….. 🗣️🗣️🗣️🗣️🌰,23083404
187,Another 1! *Khalid voice. O-H……. 🗣️🗣️🗣️🗣️🗣️🗣️,23083404
188,And by the way these BLACK UNIS ARE SICK!!!!!! 🔥🔥🔥🔥🔥🔥🔥🔥,23083404
189,7-0! O-H..🗣️🗣️🗣️🗣️,23083404
190,Do I have college eligibility if I went to play another sport besides basketball? How does that rule work?,23083404
191,"""Y'all don't know about my Biggie wars! Who you think 'Kick In The Door' was for but that's my Heart! Y'all still trippin off that Jigga 💩!"" Literally one of my fav songs he's ever done! PERIOD https://t.co/pCevDONqgU",23083404
192,Cause he LIKE THAT!!!!! CHUBB is TOO TOUGH!! 💪🏾 https://t.co/kw3S56zgX6,23083404
193,STAYMELO!!!!! ✊🏾 https://t.co/l7ebsmbT01,23083404
194,🙏🏾🤞🏾.......,23083404
195,BALL GAME!! #browns,23083404
196,AYYYYYYEEEEEE @NickChubb!! LET'S GO,23083404
197,Yessir!!!! Cooooooooopppppp TD! #Browns,23083404
198,🤝🏾 YNWA!! ❤️ https://t.co/qNsjhk0vCD,23083404
199,I’m so proud to be a part of a league committed to progress! https://t.co/c89Ad7AKZO,23083404
200,Cooking 81!! My goodness what a catch,23083404
201,Couldn't be prouder!! Well deserved! Now keep going up! 🙏🏾✊🏾🤎👑 https://t.co/t2U6icTrsY,23083404
202,"behavior. I love this league and I deeply respect our leadership. But this isn’t right. There is no place for misogyny, sexism, and racism in any work place. Don’t matter if you own the team or play for the team. We hold our league up as an example of our values and this aint it.",23083404
203,"Read through the Sarver stories a few times now. I gotta be honest…Our league definitely got this wrong. I don’t need to explain why. Y’all read the stories and decide for yourself. I said it before and I’m gonna say it again, there is no place in this league for that kind of",23083404
204,🤴🏾👸🏾🤴🏾🤴🏾👸🏾 James Gang at home!!! @VanityFair 📸🤎 https://t.co/rlPEYiCTLJ https://t.co/kA89DHV8sx,23083404
205,THE REDEEM TEAM!!!! 🥇🇺🇸 https://t.co/8YPHLI7IyF,23083404
206,HERE WE GO!!!!! Best of luck Gang all season long. To great health throughout this journey ahead! 🙏🏾✊🏾🤎👑 https://t.co/kvxXf4aZX9,23083404
207,He definitely setting the tone as well with that gift.,23083404
208,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣!!!! Coach Tomlin hilarious for that https://t.co/vTAjRMNj7i,23083404
209,@CuffsTheLegend Please don't do this!! 🤦🏾‍♂️!! Josh Allen is so GOOD man!!,23083404
210,Young 🤴🏾!!! It's all about the process. Put the work in and you'll see the results. Then put more work in! https://t.co/ANzM16TEnd,23083404
211,KEEP GOING!!!!! #StriveForGreatness🚀,23083404
212,CONGRATS Young King!!! You earned it! @FTiafoe 🙏🏾✊🏾🤎👑 https://t.co/QQ0Jn7Lotp,23083404
213,WOWWWWWWWWWWWWW!!!!!!!!! BLOCKED #FSUvsLSU,23083404
214,This game is 🥜🥜🥜🥜🥜 #FSUvsLSU,23083404
215,Man what!!! 🤣🤣🤣🤣🤣. Ok I’m done now. Why a pitch?? 🤷🏾‍♂️,23083404
216,*It'll,23083404
217,Well spoke too soon! Damn kid. It's ok. I'll make you stronger. Hold ya Head #8,23083404
218,This game actually is really good going down the stretch #LSUvsFSU,23083404
219,So TOUGH!!!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥. Hate it was Vs FAMU though but boy he was clicking on all cylinders out there!! https://t.co/1UU7HlUZiD,23083404
220,Becky Hammond late game ATO's is on fkn POINT today!! WOW WOW WOW,23083404
221,BANG BANG BANG *Mike Breen voice 🗣🗣🗣🗣🗣🗣🗣 Sue Bird!,23083404
222,Man LVA vs SEA going at it!!!!! #WNBAPlayoffs,23083404
223,@EAMaddenNFL @NFL https://t.co/r8dVUnmr3X,23083404
224,O-H 🗣🗣🗣🗣🗣🗣,23083404
225,I-O #GoBuckeyes🌰 https://t.co/5dIh9yBLEg,23083404
226,#SerenaWilliams THANK YOU 🐐!! You’re so damn DOPE!! 👏🏾👏🏾👏🏾🙌🏾🙌🏾🤎 https://t.co/5tSbzz7UHw,23083404
227,We going to keep pushing those chips in @mavcarter 🎯!! #JustkidsfromAKRON👑 https://t.co/FkpswTfWb6,23083404
228,@CuffsTheLegend He's truly so misunderstood! I love seeing his growth as well throughout the years! Always believed and knew he was so much more and deeper than just a phenomenal basketball player! #TheShop @uninterrupted,23083404
229,@DrewBarrymore You're such a WONDERFUL human being and I love your journey of getting to this point where you stand today!! Thank you for being vulnerable but at the same time so DAMN STRONG too! Love you! 🙏🏾🤎✊🏾👑 https://t.co/k50LR4MeEN,23083404
230,@CuffsTheLegend SO TOUGH!!!!! Super Dope,23083404
231,To be continued!! 🙏🏾😉👑 https://t.co/awOo7XS2Jf,23083404
232,@sc @uninterrupted Hahaha!!!!,23083404
233,Listen! Then listen again to make sure you got the point. HOV DID!!!! And so did the reporter! 🐐 TALK https://t.co/ni8vSyjOAY,23083404
234,"🤯🤯😤😤 WHOA!!!! Just kids from Akron!!!! 🤴🏾🤴🏾🤴🏾🔥🔥 The Chosen One x The Chosen Sons #JamesGang👑 #TheLegecyContinues    📸 Jeffery A. Salter @SInow
 
https://t.co/m7YE9nHthw https://t.co/ShWIvGWO86",23083404
235,And I mean ALWAYS!!!!!! Don't ever question it bro!! Proud of you @JohnWall https://t.co/KtDBmzvRgK,23083404
236,Keep that serve going 🐐!!!! @serenawilliams #USOpen2022,23083404
237,"Vancouver!! Thank you for the hospitality over the weekend. 1st time in your beautiful, wonderful city! @kendricklamar you’re 1 of a kind my brother! SPECIAL show by a SPECIAL person! Appreciate the love! 🙏🏾✊🏾🤎👑",23083404
238,@babykeem is a FLAT OUT ⭐️!!!! He got that “IT” factor.,23083404
239,⏳👑 https://t.co/LCxUpHUkY1,23083404
240,"@LesaPamplin, you tell your Goddaughter to stand tall, be proud and continue to be BLACK!!! We are a brotherhood and sisterhood!  We have her back. This is not sports.  #striveforgreatness #morethanavollyballplayer 🤎🤎🤎✊🏾👑 https://t.co/kMveNLKp5h",23083404
241,Manti Te'o 🫡 you good brother!! 🙏🏾✊🏾👑,23083404
242,@CuffsTheLegend 🤣🤣🤣🤣🤣🤣🤣🤣🤣,23083404
243,ABSOLUTELY NOTHING LIKE IT!! https://t.co/NKGHi0v9Tp,23083404
244,@NBAHistory @kevinlove The pass is the best part of it all! On time and on target 🎯!!,23083404
245,HOV DID!!!,23083404
246,THE BEST NIGHTS!!! 🐺🐺🐺🐺🔥 https://t.co/WKENVkddyn,23083404
247,"I CAN NOT WAIT for y'all to see this one!! It's so fun, extremely hilarious and heart felt all wrapped in one!! Lots of surprises too. Coming soon to a theater near you! #HouseParty https://t.co/fCZvzh289t",23083404
248,Happy Gday Cocamo!! Heem Heem!! Love my brother!! @D19J  🙏🏾✊🏾👑 https://t.co/5Ld1ZaEtaf,23083404
249,@D19J FACTS!!!! Like a 💎,23083404
250,@CuffsTheLegend Can't wait for him to go off this season!! 🤫,23083404
251,@CuffsTheLegend FACTS!!  I was so damn EXCITED &amp; HAPPY to get them both!! And Swish was a throw in the deal! That's what was funny to me. 🤣🤣🤣🤣🤣🤣🤣.,23083404
252,SEATTLE!! That was SPECIAL yesterday!! WHOA 🤯🤯🤯. Even with us having to stop play because of things we couldn't control! I appreciate the love and hospitality towards me and my folks who came along for the show! 🫡 to @JCrossover @DejounteMurray @isaiahthomas. 🙏🏾🤎👊🏾👑,23083404
253,"Yessir!! My brother, the floor general and now the Associate Head Coach!! Let's go my guy! 🙏🏾👏🏾🙌🏾👊🏾🤎👑 https://t.co/xOyUisuDEM",23083404
254,SEATTLE LETS GET IT!! Been over 15+ years since I've been back and played ball! Well the wait is almost over!! The 👑 is BACK! @JCrossover 🫡! #ThekidfromAKRON🤴🏾 https://t.co/6NWxlSQg9o,23083404
255,Yessir!!! Going to be a SPECIAL 1!!! @DwyaneWade 🥇🥇 https://t.co/36Nal9P81M,23083404
256,🫡. #JamesGang👑 https://t.co/nsh11NHrsH,23083404
257,He hasn’t taken 1 visit yet and has only had a few calls with coaches and universities. When Bronny makes his choice you’ll hear it from him. #JamesGang👑 https://t.co/BBciKxl7m8,23083404
